Date,Open,High,Low,Close,Volume,5 SMA,6 SMA,7 SMA,8 SMA,9 SMA,10 SMA,11 SMA,12 SMA,13 SMA,14 SMA,15 SMA,16 SMA,17 SMA,18 SMA,19 SMA,20 SMA,21 SMA,22 SMA,23 SMA,24 SMA,25 SMA,26 SMA,27 SMA,28 SMA,29 SMA,30 SMA,31 SMA,32 SMA,33 SMA,34 SMA,35 SMA,36 SMA,37 SMA,38 SMA,39 SMA,40 SMA,41 SMA,42 SMA,43 SMA,44 SMA,45 SMA,46 SMA,47 SMA,48 SMA,49 SMA,50 SMA
2021-04-28,1.235,1.35,1.3081,1.3383,71378107.51,1.21656,1.2071166666666668,1.1983285714285714,1.1990625000000001,1.2068222222222222,1.2057699999999998,1.2125545454545454,1.226275,1.2406384615384616,1.257757142857143,1.2706533333333334,1.2796125,1.2817117647058824,1.2807666666666668,1.277442105263158,1.273705,1.2711238095238095,1.2667318181818183,1.266291304347826,1.2640416666666667,1.2607480000000002,1.2570153846153846,1.254562962962963,1.25205,1.2500275862068966,1.24881,1.2473387096774196,1.24555625,1.2434727272727273,1.2426176470588235,1.238437142857143,1.233686111111111,1.230554054054054,1.2271894736842106,1.226197435897436,1.225575,1.2275756097560977,1.2276333333333334,,,,,,,,
2021-04-29,1.2685,1.4124,1.339,1.3076,93378698.17,1.2571400000000001,1.2317333333333333,1.2214714285714285,1.2119875,1.2111222222222222,1.2169,1.2150272727272726,1.220475,1.2325307692307692,1.2454214285714287,1.26108,1.2729625,1.2812588235294116,1.28315,1.282178947368421,1.2789499999999998,1.2753190476190475,1.272781818181818,1.2685086956521738,1.2680125,1.2657839999999998,1.26255,1.258888888888889,1.256457142857143,1.2539655172413793,1.2519466666666665,1.2507064516129034,1.2492218750000001,1.2474363636363637,1.2453588235294117,1.2444742857142859,1.2403583333333335,1.2356837837837837,1.2325815789473686,1.2292512820512822,1.2282325,1.2275756097560977,1.2294809523809525,1.2294930232558139,,,,,,,
2021-04-30,1.2886,1.372,1.3066,1.3556,55481493.84,1.30972,1.27355,1.2494285714285716,1.2382375,1.2279444444444443,1.2255699999999998,1.2295090909090909,1.2267416666666666,1.2308692307692308,1.2413214285714287,1.2527666666666666,1.2669875000000002,1.2778235294117648,1.285388888888889,1.286963157894737,1.2858500000000002,1.2826,1.2789681818181817,1.2763826086956522,1.2721375000000001,1.271516,1.2692384615384615,1.2659962962962963,1.262342857142857,1.2598758620689656,1.2573533333333333,1.2552903225806449,1.253984375,1.2524454545454546,1.2506176470588235,1.2485085714285715,1.2475611111111111,1.243472972972973,1.2388394736842105,1.2357358974358974,1.23241,1.2313390243902438,1.2306238095238096,1.232413953488372,1.232359090909091,,,,,,
2021-05-01,1.31,1.37,1.3556,1.3537,43727490.01,1.3326600000000002,1.31705,1.285,1.2624625,1.2510666666666665,1.2405199999999998,1.2372181818181818,1.2398583333333333,1.2365076923076923,1.2396428571428573,1.2488133333333336,1.259075,1.2720882352941179,1.282038888888889,1.2889842105263158,1.2903,1.2890809523809525,1.2858318181818182,1.2822173913043478,1.2796041666666667,1.2754,1.274676923076923,1.2723666666666669,1.2691285714285716,1.265493103448276,1.2630033333333335,1.2604612903225807,1.258365625,1.2570060606060607,1.2554235294117648,1.2535628571428572,1.2514305555555556,1.2504297297297298,1.2463736842105264,1.2417846153846155,1.238685,1.2353682926829268,1.2342523809523809,1.233486046511628,1.2351704545454547,1.2350555555555556,,,,,
2021-05-02,1.296,1.3575,1.3537,1.3284,31217982.88,1.3367200000000001,1.33195,1.3186714285714287,1.2904250000000002,1.2697888888888889,1.2588,1.2485090909090908,1.2448166666666667,1.2466692307692309,1.2430714285714284,1.24556,1.2537875,1.2631529411764706,1.2752166666666667,1.284478947368421,1.2909549999999999,1.2921142857142858,1.2908681818181817,1.287682608695652,1.2841416666666665,1.281556,1.2774384615384615,1.2766666666666668,1.2743678571428574,1.2711724137931035,1.26759,1.2651129032258066,1.262584375,1.2604878787878788,1.2591058823529413,1.2575085714285716,1.2556416666666668,1.253510810810811,1.2524815789473684,1.2484769230769233,1.2439500000000001,1.2408731707317076,1.2375833333333335,1.2364418604651164,1.235643181818182,1.2372422222222224,1.2370847826086957,,,,
2021-05-03,1.3223,1.3816,1.3284,1.3634,55647160.05,1.34174,1.3411666666666668,1.3364428571428573,1.3242625000000001,1.2985333333333333,1.27915,1.2683090909090908,1.2580833333333332,1.2539384615384617,1.2550071428571425,1.2510933333333332,1.2529249999999998,1.2602352941176471,1.268722222222222,1.2798578947368422,1.2884250000000002,1.2944047619047618,1.2953545454545454,1.294021739130435,1.2908375,1.287312,1.284703846153846,1.280622222222222,1.279764285714286,1.2774379310344828,1.2742466666666667,1.2706806451612904,1.2681843750000001,1.265639393939394,1.2635147058823528,1.2620857142857143,1.26045,1.2585540540540543,1.2564026315789476,1.255325641025641,1.25135,1.2468634146341464,1.2437904761904763,1.2405093023255815,1.2393272727272728,1.2384822222222223,1.2399847826086958,1.2397723404255319,,,
2021-05-04,1.258,1.3681,1.3643,1.2719,85945540.16,1.3346,1.3300999999999998,1.3312714285714287,1.3283749999999999,1.3184444444444445,1.29587,1.2784909090909091,1.2686083333333333,1.259146153846154,1.2552214285714285,1.2561333333333333,1.25239375,1.2540411764705883,1.2608833333333334,1.2688894736842107,1.27946,1.2876380952380952,1.2933818181818182,1.2943347826086957,1.2931000000000001,1.29008,1.2867192307692308,1.2842296296296296,1.280310714285714,1.279493103448276,1.2772533333333334,1.2741709677419355,1.27071875,1.2682969696969697,1.2658235294117646,1.2637542857142856,1.2623583333333332,1.2607594594594596,1.2589052631578947,1.2568,1.2557399999999999,1.2518512195121951,1.2474595238095236,1.2444441860465116,1.2412227272727272,1.240051111111111,1.239208695652174,1.240663829787234,1.2404416666666667,,
2021-05-05,1.2609,1.5,1.2716,1.4827,144130956.71,1.36002,1.3592833333333332,1.3519,1.3502,1.3455222222222223,1.33487,1.3128545454545455,1.2955083333333335,1.285076923076923,1.2751142857142856,1.2703866666666666,1.27029375,1.2659411764705883,1.2667444444444445,1.2725578947368423,1.27958,1.2891380952380953,1.2965045454545454,1.301613043478261,1.3021833333333335,1.300684,1.2974884615384616,1.2939777777777777,1.2913178571428572,1.2872896551724136,1.2862666666666667,1.2838806451612903,1.2806875,1.277142424242424,1.2746029411764705,1.27202,1.269836111111111,1.2683135135135135,1.2666,1.2646435897435897,1.2624475,1.2612756097560975,1.257347619047619,1.2529302325581395,1.249859090909091,1.246588888888889,1.2453260869565217,1.2443893617021275,1.24570625,1.2453857142857143,
2021-05-06,1.4302,1.705,1.4827,1.6503,239388664.66,1.41934,1.4084,1.4008571428571428,1.3892,1.3835444444444445,1.376,1.3635454545454546,1.340975,1.3228,1.3111642857142858,1.3001266666666667,1.29413125,1.2926470588235293,1.2872944444444443,1.2869315789473683,1.291445,1.2972333333333335,1.3055545454545454,1.3118869565217393,1.3161416666666665,1.316108,1.3141307692307693,1.3105555555555555,1.3067035714285713,1.303696551724138,1.2993899999999998,1.298009677419355,1.29533125,1.291887878787879,1.2881176470588236,1.285337142857143,1.2825277777777777,1.2801189189189188,1.2783657894736842,1.2764384615384616,1.2742850000000001,1.2719073170731707,1.2705380952380954,1.2664860465116279,1.2619613636363636,1.2587577777777779,1.2553652173913044,1.2539425531914894,1.2528458333333334,1.2539632653061226,1.253484
2021-05-07,1.53,1.7499,1.6509,1.6551,145970329.27,1.4846799999999998,1.4586333333333332,1.4436428571428572,1.4326375,1.4187444444444446,1.4107,1.4013727272727274,1.3878416666666666,1.3651384615384616,1.3465357142857144,1.3340933333333334,1.3223125,1.315364705882353,1.3127833333333332,1.3066526315789473,1.30534,1.3087619047619048,1.3135000000000001,1.3207521739130434,1.3261875,1.3296999999999999,1.3291461538461538,1.3267592592592592,1.322860714285714,1.3187172413793102,1.31541,1.310864516129032,1.30916875,1.3062333333333334,1.302570588235294,1.298602857142857,1.2956083333333333,1.2925972972972972,1.289986842105263,1.288025641025641,1.285905,1.2835731707317073,1.2810309523809524,1.279481395348837,1.2753181818181818,1.2706977777777777,1.2673739130434782,1.2638702127659573,1.2623,1.2610551020408163,1.261986
2021-05-08,1.5652,1.6569,1.6559,1.625,85189669.22,1.5370000000000001,1.5080666666666664,1.4824000000000002,1.4663125,1.4540111111111111,1.43937,1.4301818181818182,1.4200083333333333,1.4060846153846154,1.3837,1.3651000000000002,1.3522750000000001,1.3401176470588236,1.3325666666666667,1.3292157894736842,1.32257,1.3205619047619048,1.3231363636363638,1.3270434782608695,1.3334291666666667,1.3381399999999999,1.3410576923076922,1.3401037037037034,1.3374107142857141,1.3332793103448275,1.3289266666666666,1.3253967741935484,1.3206812499999998,1.3187393939393939,1.3156088235294117,1.3117828571428571,1.3076694444444443,1.3045108108108108,1.3013447368421052,1.2985769230769229,1.2964499999999999,1.2941756097560975,1.2917023809523809,1.2890302325581393,1.287334090909091,1.2830888888888887,1.2784,1.2749829787234042,1.2713937499999999,1.2697020408163264,1.268334
2021-05-09,1.5765,1.8356,1.6252,1.7704,164921968.75,1.6366999999999998,1.5759,1.545542857142857,1.5184,1.5001000000000002,1.4856500000000001,1.4694636363636364,1.4585333333333335,1.4469615384615386,1.4321071428571428,1.4094799999999998,1.39043125,1.376870588235294,1.3640222222222222,1.3556105263157894,1.3512749999999998,1.343895238095238,1.3410090909090908,1.3425826086956523,1.3455166666666667,1.350908,1.3547653846153846,1.3569592592592594,1.3554714285714284,1.352341379310345,1.34785,1.3431677419354837,1.339303125,1.334309090909091,1.3320235294117648,1.3286028571428572,1.3245222222222222,1.3201756756756757,1.316771052631579,1.313371794871795,1.3103725,1.308009756097561,1.3055142857142858,1.30283488372093,1.2999704545454545,1.298068888888889,1.293682608695652,1.288868085106383,1.2853041666666667,1.2815775510204082,1.2797159999999999
